LAMMPS data file via write_data, version 14 Dec 2021, timestep = 400100

795 atoms
1 atom types

-51 96 xlo xhi
-51 96 ylo yhi
-51 51 zlo zhi

Masses

1 12.0107

Pair Coeffs # lj/cut

1 0.066047 3.4

Atoms # charge

20 1 0 -49.234751831381416 -48.53862450720061 0 0 0 0
460 1 0 -45.039031534492715 -49.677949900258625 0 0 1 0
445 1 0 -41.6478078130373 -50.54909584485035 0 1 0 0
215 1 0 -34.34743883240528 -50.801951157490485 0 1 0 0
137 1 0 -24.216645757701794 -49.41193301356122 0 0 0 0
714 1 0 -21.28358743586546 -47.84041884722171 0 0 1 0
719 1 0 -11.281525557365708 -48.61381495765168 0 0 1 0
35 1 0 -7.790732513339791 -49.40862227200879 0 0 0 0
256 1 0 6.231448156314849 -49.600189014234175 0 0 0 0
766 1 0 20.503554090766688 -50.946899624815636 0 0 1 0
90 1 0 24.54182491733594 -50.52530171012648 0 0 0 0
767 1 0 34.777391122793794 -50.480445262317275 0 0 1 0
635 1 0 40.26895324120558 -50.421332588084205 0 0 1 0
75 1 0 59.11423083948972 -50.79650222415821 0 0 0 0
76 1 0 62.18299093367114 -48.084111838750765 0 0 0 0
514 1 0 66.41816905520552 -48.97307917988542 0 0 1 0
99 1 0 81.45408513639396 -49.04538261449841 0 0 0 0
537 1 0 91.00766483854117 -48.484516640781564 0 0 0 0
332 1 0 -45.82471424950553 -45.98075628434575 0 1 0 0
726 1 0 -40.50414734938267 -46.18318333992611 0 0 1 0
344 1 0 -36.04625434919731 -47.65847144541669 0 1 0 0
29 1 0 -28.697760869949626 -45.550960600620904 0 0 0 0
588 1 0 -8.345043440061243 -45.10551848959705 0 0 1 0
39 1 0 7.030473799799634 -45.74993039832987 0 0 0 0
622 1 0 10.94612528765973 -45.6481437037791 0 0 1 0
609 1 0 16.026078222398855 -46.067667288608924 0 0 1 0
761 1 0 25.117253798371404 -46.274477747540054 0 0 1 0
43 1 0 28.877537323993455 -47.66903391112153 0 0 0 0
630 1 0 33.0607597856082 -45.506158628935275 0 0 1 0
201 1 0 36.696524596841556 -46.12480103517833 0 0 0 0
762 1 0 43.15043382405326 -46.378631673777974 0 0 1 0
78 1 0 50.70528842811902 -46.434463297407206 0 0 0 0
95 1 0 56.59685045524069 -47.041281775218266 0 0 0 0
77 1 0 64.88054795699365 -45.83967548269275 0 0 0 0
450 1 0 77.75041885417836 -46.810851288601896 0 0 0 0
28 1 0 -42.56299541336838 -43.34917372721338 0 0 0 0
237 1 0 -34.709715179592465 -42.25295109607455 0 0 0 0
151 1 0 -30.40096146295889 -42.26947587859095 0 0 0 0
470 1 0 -23.70049653883286 -44.22844307476988 0 0 1 0
495 1 0 -15.79208733970378 -42.06555365330359 0 0 1 0
717 1 0 -12.044150244862402 -41.4598147909957 0 0 1 0
614 1 0 28.975642963259723 -44.336633097636884 0 0 1 0
57 1 0 43.97902085544408 -42.910423737784065 0 0 0 0
83 1 0 49.20573883583657 -43.61629489801231 0 0 0 0
749 1 0 58.695201930280916 -43.53550495037004 0 0 1 0
127 1 0 70.73219782546062 -41.725414713090956 0 0 0 0
202 1 0 74.29994424735509 -42.23773868821761 0 0 0 0
448 1 0 79.16313720158087 -43.03064162249909 0 0 0 0
338 1 0 91.03651773585733 -44.5283905706695 0 0 0 0
243 1 0 -49.1418269054171 -41.04652671909711 0 0 0 0
152 1 0 -43.52745075524075 -37.92115061812558 0 0 0 0
136 1 0 -26.134407649640043 -38.98092026331261 0 0 0 0
103 1 0 -22.829508491866484 -40.79734457239227 0 1 0 0
11 1 0 -19.279559619103185 -39.36487320782013 0 0 0 0
47 1 0 -14.48391484711441 -38.69348357559799 0 0 0 0
392 1 0 -0.9566186250170151 -39.52393393136593 0 0 1 0
84 1 0 3.193836451795431 -40.255330609784245 0 0 0 0
615 1 0 11.794140742440412 -40.49899002534754 0 0 1 0
273 1 0 17.749657141352632 -40.199013314100185 0 0 0 0
34 1 0 22.299438880606345 -39.2756618850583 0 0 0 0
722 1 0 28.560874046086628 -38.01994668457314 0 0 1 0
780 1 0 33.11673352227032 -40.4070102498919 0 0 1 0
599 1 0 40.29207148596293 -40.97985341261503 0 0 1 0
625 1 0 51.215628967432124 -40.2852818168087 0 0 1 0
602 1 0 54.53154219142622 -39.32923473781811 0 0 1 0
736 1 0 61.689993366338044 -41.32087082041838 0 0 1 0
302 1 0 64.64533309921077 -39.55986844935983 0 0 0 0
153 1 0 90.51969495152413 -40.653537158287754 0 -1 0 0
236 1 0 93.99906447331226 -40.13879827922456 0 0 0 0
157 1 0 -48.29989078676407 -36.391835343182954 0 0 0 0
432 1 0 -38.50682255565675 -37.05288377525713 0 1 0 0
260 1 0 -34.195044540965405 -34.67141589237554 0 0 0 0
33 1 0 -30.556054695516373 -34.89126968974024 0 0 0 0
158 1 0 -22.254674648811104 -36.719914046314294 0 0 0 0
480 1 0 -2.380333293513872 -35.509229980092194 0 0 1 0
509 1 0 15.009340163104332 -36.07558227795451 0 0 1 0
631 1 0 25.47142125100944 -35.15479676171192 0 0 1 0
620 1 0 31.52393399420175 -36.4607691986381 0 0 1 0
36 1 0 36.28402924113447 -36.31442715844079 0 0 0 0
213 1 0 45.62321656381321 -36.54344939481425 0 0 0 0
191 1 0 61.5753209189117 -36.91295686417859 0 0 0 0
314 1 0 72.15453073983191 -36.81681650399665 0 0 0 0
310 1 0 76.94096772023465 -35.7203375286265 0 0 0 0
732 1 0 80.56582674208701 -35.286844732974075 0 0 1 0
231 1 0 88.00075169313956 -36.50317522598695 0 0 0 0
98 1 0 91.60631777749857 -35.76816035329272 0 0 0 0
321 1 0 -50.76296216711057 -32.85876606308146 0 1 0 0
7 1 0 -45.53333238146636 -32.27306297573501 0 0 0 0
14 1 0 -40.28241293072482 -33.925164559422676 0 0 0 0
713 1 0 -30.67203599652122 -31.444580577623743 0 0 1 0
438 1 0 -26.49424078685327 -34.53431926634767 0 1 0 0
12 1 0 -18.39581467937059 -33.366557633706826 0 0 0 0
250 1 0 -15.110155466476435 -34.08878595171578 0 0 0 0
32 1 0 -10.155014647445466 -32.24106437973567 0 0 0 0
42 1 0 11.540160310697134 -34.478307484722635 0 0 0 0
515 1 0 32.14565985181057 -33.29378822429221 0 0 1 0
496 1 0 35.562919898021235 -32.86300277688414 0 0 1 0
100 1 0 44.58102378890131 -32.14382089311304 0 0 0 0
55 1 0 49.09575043491588 -33.575638847754334 0 0 0 0
651 1 0 54.02644010293978 -34.07405456091662 0 0 0 0
85 1 0 59.32643392321944 -33.00237741589696 0 0 0 0
721 1 0 63.26042322291545 -32.640580791871976 0 0 1 0
646 1 0 66.73103330089596 -34.42049920765419 0 0 1 0
328 1 0 78.19087037649227 -31.39214378236463 0 0 0 0
197 1 0 -37.991757031219 -31.014821611484024 0 1 0 0
9 1 0 -23.07106417817233 -30.230713770730905 0 0 0 0
705 1 0 -18.260023780045902 -29.35478721848736 0 0 1 0
424 1 0 -13.325833744616922 -29.635228166578802 0 1 0 0
519 1 0 0.5719086793934807 -30.162167390138933 0 0 1 0
590 1 0 10.058485114911852 -29.135102856900485 0 0 1 0
601 1 0 15.430572802573023 -30.429234117445823 0 0 1 0
80 1 0 21.70245353252317 -30.08255362949939 0 0 0 0
499 1 0 30.8492356794427 -29.37646481736375 0 0 1 0
756 1 0 39.19723474952918 -30.96005607027095 0 0 1 0
